contig	window	npos	sum_depth
CP102536.1	0	999	50868
CP102536.1	1000	1000	53868
CP102536.1	2000	1000	53808
CP102536.1	3000	1000	50677
CP102536.1	4000	1000	48879
CP102536.1	5000	1000	52295
CP102536.1	6000	1000	50661
CP102536.1	7000	1000	49408
CP102536.1	8000	1000	45828
CP102536.1	9000	1000	46442
CP102536.1	10000	1000	46957
CP102536.1	11000	1000	48056
CP102536.1	12000	1000	48975
CP102536.1	13000	1000	48300
CP102536.1	14000	1000	51911
CP102536.1	15000	1000	48461
CP102536.1	16000	1000	50035
CP102536.1	17000	1000	51698
CP102536.1	18000	1000	49826
CP102536.1	19000	1000	45566
CP102536.1	20000	1000	33949
CP102536.1	21000	1000	5623
CP102536.1	22000	1000	53641
CP102536.1	23000	1000	63451
CP102536.1	24000	1000	70752
CP102536.1	25000	1000	41201
CP102536.1	26000	1000	42481
CP102536.1	27000	1000	39665
CP102536.1	28000	1000	41695
CP102536.1	29000	1000	42362
CP102536.1	30000	1000	41974
CP102536.1	31000	1000	42371
CP102536.1	32000	1000	39729
CP102536.1	33000	1000	42919
CP102536.1	34000	1000	46303
CP102536.1	35000	1000	49823
CP102536.1	36000	1000	54151
CP102536.1	37000	1000	50989
CP102536.1	38000	1000	46223
CP102536.1	39000	1000	40682
CP102536.1	40000	1000	44429
CP102536.1	41000	1000	48178
CP102536.1	42000	1000	52651
CP102536.1	43000	1000	50021
CP102536.1	44000	1000	48876
CP102536.1	45000	1000	26714
CP102536.1	46000	1000	46487
CP102536.1	47000	1000	45140
CP102536.1	48000	1000	46061
CP102536.1	49000	1000	48489
CP102536.1	50000	1000	47721
CP102536.1	51000	1000	49870
CP102536.1	52000	1000	48686
CP102536.1	53000	1000	7980
CP102536.1	54000	1000	13599
CP102536.1	55000	1000	44461
CP102536.1	56000	1000	40087
CP102536.1	57000	1000	41328
CP102536.1	58000	1000	42983
CP102536.1	59000	1000	46174
CP102536.1	60000	1000	36883
CP102536.1	61000	1000	35761
CP102536.1	62000	1000	38049
CP102536.1	63000	1000	39391
CP102536.1	64000	1000	36093
CP102536.1	65000	1000	34384
CP102536.1	66000	1000	37115
CP102536.1	67000	1000	40767
CP102536.1	68000	1000	39553
CP102536.1	69000	1000	40780
CP102536.1	70000	1000	44648
CP102536.1	71000	1000	43624
CP102536.1	72000	1000	41525
CP102536.1	73000	1000	38749
CP102536.1	74000	1000	40552
