contig	window	npos	sum_depth
CP102536.1	0	999	64265
CP102536.1	1000	1000	78319
CP102536.1	2000	1000	88478
CP102536.1	3000	1000	85990
CP102536.1	4000	1000	80058
CP102536.1	5000	1000	72814
CP102536.1	6000	1000	66130
CP102536.1	7000	1000	70237
CP102536.1	8000	1000	67466
CP102536.1	9000	1000	65618
CP102536.1	10000	1000	62629
CP102536.1	11000	1000	58539
CP102536.1	12000	1000	60211
CP102536.1	13000	1000	63334
CP102536.1	14000	1000	59103
CP102536.1	15000	1000	60939
CP102536.1	16000	1000	59232
CP102536.1	17000	1000	56328
CP102536.1	18000	1000	53248
CP102536.1	19000	1000	50057
CP102536.1	20000	1000	43769
CP102536.1	21000	1000	0
CP102536.1	22000	1000	53846
CP102536.1	23000	1000	69769
CP102536.1	24000	1000	90730
CP102536.1	25000	1000	69849
CP102536.1	26000	1000	72634
CP102536.1	27000	1000	72921
CP102536.1	28000	1000	77544
CP102536.1	29000	1000	79945
CP102536.1	30000	1000	78816
CP102536.1	31000	1000	67695
CP102536.1	32000	1000	60279
CP102536.1	33000	1000	57507
CP102536.1	34000	1000	53242
CP102536.1	35000	1000	50502
CP102536.1	36000	1000	53285
CP102536.1	37000	1000	59005
CP102536.1	38000	1000	61681
CP102536.1	39000	1000	61317
CP102536.1	40000	1000	59342
CP102536.1	41000	1000	59149
CP102536.1	42000	1000	53672
CP102536.1	43000	1000	57480
CP102536.1	44000	1000	56284
CP102536.1	45000	1000	28458
CP102536.1	46000	1000	48680
CP102536.1	47000	1000	53310
CP102536.1	48000	1000	53372
CP102536.1	49000	1000	54355
CP102536.1	50000	1000	55358
CP102536.1	51000	1000	58834
CP102536.1	52000	1000	63427
CP102536.1	53000	1000	11359
CP102536.1	54000	1000	20584
CP102536.1	55000	1000	63288
CP102536.1	56000	1000	70958
CP102536.1	57000	1000	72089
CP102536.1	58000	1000	63584
CP102536.1	59000	1000	62692
CP102536.1	60000	1000	53314
CP102536.1	61000	1000	67086
CP102536.1	62000	1000	67129
CP102536.1	63000	1000	68224
CP102536.1	64000	1000	65965
CP102536.1	65000	1000	58479
CP102536.1	66000	1000	53911
CP102536.1	67000	1000	54657
CP102536.1	68000	1000	45555
CP102536.1	69000	1000	44354
CP102536.1	70000	1000	44148
CP102536.1	71000	1000	48639
CP102536.1	72000	1000	55825
CP102536.1	73000	1000	49977
CP102536.1	74000	1000	52195
CP102536.1	75000	1000	51774
CP102536.1	76000	1000	53028
CP102536.1	77000	1000	49937
CP102536.1	78000	1000	53743
CP102536.1	79000	1000	56268
CP102536.1	80000	1000	57840
CP102536.1	81000	1000	59519
CP102536.1	82000	1000	62584
CP102536.1	83000	1000	76144
CP102536.1	84000	1000	78926
CP102536.1	85000	1000	73583
CP102536.1	86000	1000	70503
CP102536.1	87000	1000	73889
CP102536.1	88000	1000	74096
CP102536.1	89000	1000	69557
CP102536.1	90000	1000	61597
CP102536.1	91000	1000	62355
CP102536.1	92000	1000	69790
CP102536.1	93000	1000	72453
CP102536.1	94000	1000	71052
CP102536.1	95000	1000	60681
CP102536.1	96000	1000	57344
CP102536.1	97000	1000	56237
CP102536.1	98000	1000	57559
CP102536.1	99000	1000	53577
CP102536.1	100000	1000	50922
CP102536.1	101000	1000	51224
CP102536.1	102000	1000	52708
CP102536.1	103000	1000	54291
CP102536.1	104000	1000	53441
CP102536.1	105000	1000	51948
CP102536.1	106000	1000	46612
CP102536.1	107000	1000	45363
CP102536.1	108000	1000	47469
CP102536.1	109000	1000	53187
CP102536.1	110000	1000	56740
CP102536.1	111000	1000	55042
CP102536.1	112000	1000	50751
CP102536.1	113000	1000	58427
CP102536.1	114000	1000	59152
CP102536.1	115000	1000	54403
CP102536.1	116000	1000	53298
CP102536.1	117000	1000	50092
CP102536.1	118000	1000	55502
CP102536.1	119000	1000	57159
CP102536.1	120000	1000	56865
CP102536.1	121000	1000	53108
CP102536.1	122000	1000	49856
CP102536.1	123000	1000	49168
CP102536.1	124000	1000	50131
CP102536.1	125000	1000	49360
CP102536.1	126000	1000	53639
CP102536.1	127000	1000	53265
CP102536.1	128000	1000	55755
CP102536.1	129000	1000	102656
CP102536.1	130000	1000	81968
CP102536.1	131000	1000	58015
CP102536.1	132000	1000	50329
CP102536.1	133000	1000	44154
CP102536.1	134000	1000	45932
CP102536.1	135000	1000	46653
CP102536.1	136000	1000	48914
CP102536.1	137000	1000	47301
CP102536.1	138000	1000	50768
CP102536.1	139000	1000	57739
CP102536.1	140000	1000	61487
CP102536.1	141000	1000	66922
CP102536.1	142000	1000	61242
CP102536.1	143000	1000	60607
CP102536.1	144000	1000	58371
CP102536.1	145000	1000	60910
CP102536.1	146000	1000	56210
CP102536.1	147000	1000	58649
CP102536.1	148000	1000	60104
CP102536.1	149000	1000	58351
CP102536.1	150000	1000	59444
CP102536.1	151000	1000	53828
CP102536.1	152000	1000	55846
CP102536.1	153000	1000	57815
