contig	window	npos	sum_depth
CP102536.1	0	999	59949
CP102536.1	1000	1000	56695
CP102536.1	2000	1000	50561
CP102536.1	3000	1000	54329
CP102536.1	4000	1000	59366
CP102536.1	5000	1000	57166
CP102536.1	6000	1000	56458
CP102536.1	7000	1000	53695
CP102536.1	8000	1000	51290
CP102536.1	9000	1000	50277
CP102536.1	10000	1000	49267
CP102536.1	11000	1000	50009
CP102536.1	12000	1000	50433
CP102536.1	13000	1000	55482
CP102536.1	14000	1000	57439
CP102536.1	15000	1000	56923
CP102536.1	16000	1000	48669
CP102536.1	17000	1000	47912
CP102536.1	18000	1000	54260
CP102536.1	19000	1000	53762
CP102536.1	20000	1000	43327
CP102536.1	21000	1000	2854
CP102536.1	22000	1000	40576
CP102536.1	23000	1000	44665
CP102536.1	24000	1000	72636
CP102536.1	25000	1000	49134
CP102536.1	26000	1000	46462
CP102536.1	27000	1000	48800
CP102536.1	28000	1000	47866
CP102536.1	29000	1000	50409
CP102536.1	30000	1000	53473
CP102536.1	31000	1000	49693
CP102536.1	32000	1000	47855
CP102536.1	33000	1000	49022
CP102536.1	34000	1000	50187
CP102536.1	35000	1000	56659
CP102536.1	36000	1000	55266
CP102536.1	37000	1000	47206
CP102536.1	38000	1000	49585
CP102536.1	39000	1000	55824
CP102536.1	40000	1000	64838
CP102536.1	41000	1000	61330
CP102536.1	42000	1000	60819
CP102536.1	43000	1000	56407
CP102536.1	44000	1000	62258
CP102536.1	45000	1000	32899
CP102536.1	46000	1000	54443
CP102536.1	47000	1000	58084
CP102536.1	48000	1000	58107
CP102536.1	49000	1000	54151
CP102536.1	50000	1000	49911
CP102536.1	51000	1000	46343
CP102536.1	52000	1000	49327
CP102536.1	53000	1000	8348
CP102536.1	54000	1000	15003
CP102536.1	55000	1000	44812
CP102536.1	56000	1000	39679
CP102536.1	57000	1000	34851
CP102536.1	58000	1000	30368
CP102536.1	59000	1000	31135
CP102536.1	60000	1000	29593
CP102536.1	61000	1000	35831
CP102536.1	62000	1000	39611
CP102536.1	63000	1000	38513
CP102536.1	64000	1000	41597
CP102536.1	65000	1000	41491
