contig	window	npos	sum_depth
CP102536.1	0	999	62738
CP102536.1	1000	1000	62732
CP102536.1	2000	1000	60333
CP102536.1	3000	1000	49240
CP102536.1	4000	1000	44897
CP102536.1	5000	1000	43413
CP102536.1	6000	1000	46588
CP102536.1	7000	1000	50026
CP102536.1	8000	1000	54571
CP102536.1	9000	1000	55162
CP102536.1	10000	1000	53706
CP102536.1	11000	1000	50432
CP102536.1	12000	1000	48466
CP102536.1	13000	1000	48913
CP102536.1	14000	1000	47942
CP102536.1	15000	1000	50881
CP102536.1	16000	1000	51418
CP102536.1	17000	1000	52070
CP102536.1	18000	1000	50859
CP102536.1	19000	1000	46812
CP102536.1	20000	1000	34310
CP102536.1	21000	1000	1884
CP102536.1	22000	1000	34087
CP102536.1	23000	1000	45776
CP102536.1	24000	1000	87821
CP102536.1	25000	1000	62632
CP102536.1	26000	1000	61962
CP102536.1	27000	1000	54199
CP102536.1	28000	1000	49203
CP102536.1	29000	1000	54429
CP102536.1	30000	1000	57730
CP102536.1	31000	1000	57887
CP102536.1	32000	1000	57060
CP102536.1	33000	1000	56865
CP102536.1	34000	1000	56410
CP102536.1	35000	1000	63380
CP102536.1	36000	1000	67339
CP102536.1	37000	1000	58487
CP102536.1	38000	1000	49884
CP102536.1	39000	1000	43410
CP102536.1	40000	1000	42488
CP102536.1	41000	1000	41824
CP102536.1	42000	1000	36306
CP102536.1	43000	1000	40856
CP102536.1	44000	1000	45163
CP102536.1	45000	1000	25470
CP102536.1	46000	1000	47019
CP102536.1	47000	1000	50619
CP102536.1	48000	1000	50068
CP102536.1	49000	1000	48368
CP102536.1	50000	1000	41454
CP102536.1	51000	1000	42391
CP102536.1	52000	1000	44190
CP102536.1	53000	1000	8875
CP102536.1	54000	1000	16866
CP102536.1	55000	1000	52731
CP102536.1	56000	1000	58007
CP102536.1	57000	1000	61041
CP102536.1	58000	1000	55943
CP102536.1	59000	1000	59101
CP102536.1	60000	1000	46986
CP102536.1	61000	1000	54745
CP102536.1	62000	1000	48222
CP102536.1	63000	1000	50511
CP102536.1	64000	1000	54011
CP102536.1	65000	1000	56182
CP102536.1	66000	1000	57176
CP102536.1	67000	1000	58486
CP102536.1	68000	1000	61960
CP102536.1	69000	1000	62809
CP102536.1	70000	1000	57597
CP102536.1	71000	1000	58712
CP102536.1	72000	1000	56937
CP102536.1	73000	1000	61789
CP102536.1	74000	1000	62038
CP102536.1	75000	1000	59496
CP102536.1	76000	1000	53563
CP102536.1	77000	1000	49188
CP102536.1	78000	1000	53230
CP102536.1	79000	1000	54740
CP102536.1	80000	1000	54363
CP102536.1	81000	1000	52822
CP102536.1	82000	1000	56201
CP102536.1	83000	1000	61072
CP102536.1	84000	1000	60295
CP102536.1	85000	1000	56121
CP102536.1	86000	1000	53411
CP102536.1	87000	1000	59568
CP102536.1	88000	1000	58423
CP102536.1	89000	1000	59045
CP102536.1	90000	1000	59367
CP102536.1	91000	1000	63490
CP102536.1	92000	1000	69566
CP102536.1	93000	1000	75289
CP102536.1	94000	1000	75524
CP102536.1	95000	1000	77741
CP102536.1	96000	1000	69046
CP102536.1	97000	1000	67847
CP102536.1	98000	1000	61056
CP102536.1	99000	1000	59579
CP102536.1	100000	1000	51416
CP102536.1	101000	1000	45732
CP102536.1	102000	1000	41334
CP102536.1	103000	1000	43672
CP102536.1	104000	1000	45027
CP102536.1	105000	1000	45294
CP102536.1	106000	1000	41076
CP102536.1	107000	1000	42398
CP102536.1	108000	1000	42152
CP102536.1	109000	1000	42498
CP102536.1	110000	1000	40128
CP102536.1	111000	1000	41582
CP102536.1	112000	1000	43779
CP102536.1	113000	1000	45135
CP102536.1	114000	1000	40409
CP102536.1	115000	1000	36739
CP102536.1	116000	1000	39583
CP102536.1	117000	1000	41654
CP102536.1	118000	1000	41497
CP102536.1	119000	1000	45443
CP102536.1	120000	1000	41831
CP102536.1	121000	1000	45741
CP102536.1	122000	1000	48230
CP102536.1	123000	1000	44317
CP102536.1	124000	1000	44881
CP102536.1	125000	1000	37346
CP102536.1	126000	1000	38204
CP102536.1	127000	1000	36090
CP102536.1	128000	1000	40228
CP102536.1	129000	1000	77844
CP102536.1	130000	1000	62557
CP102536.1	131000	1000	36714
CP102536.1	132000	1000	31465
CP102536.1	133000	1000	32849
