contig	window	npos	sum_depth
CP102536.1	0	999	61814
CP102536.1	1000	1000	61416
CP102536.1	2000	1000	54274
CP102536.1	3000	1000	46550
CP102536.1	4000	1000	40159
CP102536.1	5000	1000	40159
CP102536.1	6000	1000	39882
CP102536.1	7000	1000	46615
CP102536.1	8000	1000	57256
CP102536.1	9000	1000	55398
CP102536.1	10000	1000	52845
CP102536.1	11000	1000	49268
CP102536.1	12000	1000	53834
CP102536.1	13000	1000	51881
CP102536.1	14000	1000	51500
CP102536.1	15000	1000	47607
CP102536.1	16000	1000	49898
CP102536.1	17000	1000	50641
CP102536.1	18000	1000	56037
CP102536.1	19000	1000	51500
CP102536.1	20000	1000	40212
CP102536.1	21000	1000	935
CP102536.1	22000	1000	40214
CP102536.1	23000	1000	47371
CP102536.1	24000	1000	67357
CP102536.1	25000	1000	42319
CP102536.1	26000	1000	42095
CP102536.1	27000	1000	45824
CP102536.1	28000	1000	46287
CP102536.1	29000	1000	45732
CP102536.1	30000	1000	49314
CP102536.1	31000	1000	47863
CP102536.1	32000	1000	46696
CP102536.1	33000	1000	43902
CP102536.1	34000	1000	42612
CP102536.1	35000	1000	40997
CP102536.1	36000	1000	38977
CP102536.1	37000	1000	39679
CP102536.1	38000	1000	40652
CP102536.1	39000	1000	45183
CP102536.1	40000	1000	45314
CP102536.1	41000	1000	48020
CP102536.1	42000	1000	48450
CP102536.1	43000	1000	42710
CP102536.1	44000	1000	37800
CP102536.1	45000	1000	20649
CP102536.1	46000	1000	33301
CP102536.1	47000	1000	37460
CP102536.1	48000	1000	40312
CP102536.1	49000	1000	35720
CP102536.1	50000	1000	37181
CP102536.1	51000	1000	35335
CP102536.1	52000	1000	33131
CP102536.1	53000	1000	6615
CP102536.1	54000	1000	12660
CP102536.1	55000	1000	33484
CP102536.1	56000	1000	35896
CP102536.1	57000	1000	33676
CP102536.1	58000	1000	27236
CP102536.1	59000	1000	33253
CP102536.1	60000	1000	31687
CP102536.1	61000	1000	40396
