contig	window	npos	sum_depth
CP102536.1	0	999	35181
CP102536.1	1000	1000	38416
CP102536.1	2000	1000	38835
CP102536.1	3000	1000	35562
CP102536.1	4000	1000	41127
CP102536.1	5000	1000	47073
CP102536.1	6000	1000	50218
CP102536.1	7000	1000	51542
CP102536.1	8000	1000	54296
CP102536.1	9000	1000	55144
CP102536.1	10000	1000	55156
CP102536.1	11000	1000	49899
CP102536.1	12000	1000	45079
CP102536.1	13000	1000	37757
CP102536.1	14000	1000	33656
CP102536.1	15000	1000	35529
CP102536.1	16000	1000	40494
CP102536.1	17000	1000	39538
CP102536.1	18000	1000	38601
CP102536.1	19000	1000	37279
CP102536.1	20000	1000	33004
CP102536.1	21000	1000	939
CP102536.1	22000	1000	34003
CP102536.1	23000	1000	40694
CP102536.1	24000	1000	51591
CP102536.1	25000	1000	36670
CP102536.1	26000	1000	40803
CP102536.1	27000	1000	43069
CP102536.1	28000	1000	41318
CP102536.1	29000	1000	44293
CP102536.1	30000	1000	46615
CP102536.1	31000	1000	43928
CP102536.1	32000	1000	41489
CP102536.1	33000	1000	40922
CP102536.1	34000	1000	42272
CP102536.1	35000	1000	47362
CP102536.1	36000	1000	48258
CP102536.1	37000	1000	53262
CP102536.1	38000	1000	50553
CP102536.1	39000	1000	49000
CP102536.1	40000	1000	51162
CP102536.1	41000	1000	53552
CP102536.1	42000	1000	49805
CP102536.1	43000	1000	48572
CP102536.1	44000	1000	51455
CP102536.1	45000	1000	27629
CP102536.1	46000	1000	42711
CP102536.1	47000	1000	43500
CP102536.1	48000	1000	47753
CP102536.1	49000	1000	48566
CP102536.1	50000	1000	51799
CP102536.1	51000	1000	49890
CP102536.1	52000	1000	46003
CP102536.1	53000	1000	8822
CP102536.1	54000	1000	17297
CP102536.1	55000	1000	49916
CP102536.1	56000	1000	48298
CP102536.1	57000	1000	48985
CP102536.1	58000	1000	46659
CP102536.1	59000	1000	59551
CP102536.1	60000	1000	48483
CP102536.1	61000	1000	55066
CP102536.1	62000	1000	49914
CP102536.1	63000	1000	48237
CP102536.1	64000	1000	46394
CP102536.1	65000	1000	51173
CP102536.1	66000	1000	51164
CP102536.1	67000	1000	50443
CP102536.1	68000	1000	47610
CP102536.1	69000	1000	41712
CP102536.1	70000	1000	46649
CP102536.1	71000	1000	44274
CP102536.1	72000	1000	45423
CP102536.1	73000	1000	43297
CP102536.1	74000	1000	42260
CP102536.1	75000	1000	44273
CP102536.1	76000	1000	39769
CP102536.1	77000	1000	45508
CP102536.1	78000	1000	46748
CP102536.1	79000	1000	44312
CP102536.1	80000	1000	45619
CP102536.1	81000	1000	41671
CP102536.1	82000	1000	40513
CP102536.1	83000	1000	44112
CP102536.1	84000	1000	47682
CP102536.1	85000	1000	48593
CP102536.1	86000	1000	41230
CP102536.1	87000	1000	40944
CP102536.1	88000	1000	41747
CP102536.1	89000	1000	39394
CP102536.1	90000	1000	38590
CP102536.1	91000	1000	37836
CP102536.1	92000	1000	38678
CP102536.1	93000	1000	40069
CP102536.1	94000	1000	40660
CP102536.1	95000	1000	38817
CP102536.1	96000	1000	36090
CP102536.1	97000	1000	38964
CP102536.1	98000	1000	44519
CP102536.1	99000	1000	47862
CP102536.1	100000	1000	46815
CP102536.1	101000	1000	49676
CP102536.1	102000	1000	47948
CP102536.1	103000	1000	48228
CP102536.1	104000	1000	40164
CP102536.1	105000	1000	44663
CP102536.1	106000	1000	50944
CP102536.1	107000	1000	51165
CP102536.1	108000	1000	49664
CP102536.1	109000	1000	47710
CP102536.1	110000	1000	49808
CP102536.1	111000	1000	48195
CP102536.1	112000	1000	45219
CP102536.1	113000	1000	33097
CP102536.1	114000	1000	36051
CP102536.1	115000	1000	34895
CP102536.1	116000	1000	33264
CP102536.1	117000	1000	33396
CP102536.1	118000	1000	38699
CP102536.1	119000	1000	40756
CP102536.1	120000	1000	31210
CP102536.1	121000	1000	28339
CP102536.1	122000	1000	33507
CP102536.1	123000	1000	33570
CP102536.1	124000	1000	32700
CP102536.1	125000	1000	31574
CP102536.1	126000	1000	31556
CP102536.1	127000	1000	33212
CP102536.1	128000	1000	26483
CP102536.1	129000	1000	60755
CP102536.1	130000	1000	49940
CP102536.1	131000	1000	30731
CP102536.1	132000	1000	28108
CP102536.1	133000	1000	31408
CP102536.1	134000	1000	34808
CP102536.1	135000	1000	38273
CP102536.1	136000	1000	38577
CP102536.1	137000	1000	38248
CP102536.1	138000	1000	39331
CP102536.1	139000	1000	37339
CP102536.1	140000	1000	30061
CP102536.1	141000	1000	29926
CP102536.1	142000	1000	29644
CP102536.1	143000	1000	30741
CP102536.1	144000	1000	36569
CP102536.1	145000	1000	33771
CP102536.1	146000	1000	35076
CP102536.1	147000	1000	33945
CP102536.1	148000	1000	35922
CP102536.1	149000	1000	36798
CP102536.1	150000	1000	38302
CP102536.1	151000	1000	36319
CP102536.1	152000	1000	40838
CP102536.1	153000	1000	41619
CP102536.1	154000	1000	46835
CP102536.1	155000	1000	45939
CP102536.1	156000	1000	48085
CP102536.1	157000	1000	46611
CP102536.1	158000	1000	43207
CP102536.1	159000	1000	43188
CP102536.1	160000	1000	44695
CP102536.1	161000	1000	42537
CP102536.1	162000	1000	38908
CP102536.1	163000	1000	40886
CP102536.1	164000	1000	42233
CP102536.1	165000	1000	40975
CP102536.1	166000	1000	41937
CP102536.1	167000	1000	41329
CP102536.1	168000	1000	42020
CP102536.1	169000	1000	41032
CP102536.1	170000	1000	40594
CP102536.1	171000	1000	38924
CP102536.1	172000	1000	36393
CP102536.1	173000	1000	38371
CP102536.1	174000	1000	35609
CP102536.1	175000	1000	43541
CP102536.1	176000	1000	49599
CP102536.1	177000	1000	50156
CP102536.1	178000	1000	48120
CP102536.1	179000	1000	47990
CP102536.1	180000	1000	44138
CP102536.1	181000	1000	42291
CP102536.1	182000	1000	42441
CP102536.1	183000	1000	44509
CP102536.1	184000	1000	46871
CP102536.1	185000	1000	47943
CP102536.1	186000	1000	49294
CP102536.1	187000	1000	47239
CP102536.1	188000	1000	46359
CP102536.1	189000	1000	39156
CP102536.1	190000	1000	37400
CP102536.1	191000	1000	34483
CP102536.1	192000	1000	32645
CP102536.1	193000	1000	34051
CP102536.1	194000	1000	37720
CP102536.1	195000	1000	39625
CP102536.1	196000	1000	41543
CP102536.1	197000	1000	37838
CP102536.1	198000	1000	32513
CP102536.1	199000	1000	29488
CP102536.1	200000	1000	33826
CP102536.1	201000	1000	38513
CP102536.1	202000	1000	33202
