contig	window	npos	sum_depth
CP102536.1	0	999	26022
CP102536.1	1000	1000	28860
CP102536.1	2000	1000	28192
CP102536.1	3000	1000	29405
CP102536.1	4000	1000	29570
CP102536.1	5000	1000	31721
CP102536.1	6000	1000	35222
CP102536.1	7000	1000	33890
CP102536.1	8000	1000	33248
CP102536.1	9000	1000	32850
CP102536.1	10000	1000	31768
CP102536.1	11000	1000	33628
CP102536.1	12000	1000	35834
CP102536.1	13000	1000	33820
CP102536.1	14000	1000	35681
CP102536.1	15000	1000	36771
CP102536.1	16000	1000	37430
CP102536.1	17000	1000	37549
CP102536.1	18000	1000	34617
CP102536.1	19000	1000	36941
CP102536.1	20000	1000	28752
CP102536.1	21000	1000	1881
CP102536.1	22000	1000	39103
CP102536.1	23000	1000	45575
CP102536.1	24000	1000	56267
CP102536.1	25000	1000	37344
CP102536.1	26000	1000	34155
CP102536.1	27000	1000	31926
CP102536.1	28000	1000	32954
CP102536.1	29000	1000	31639
CP102536.1	30000	1000	34721
CP102536.1	31000	1000	34126
CP102536.1	32000	1000	35791
CP102536.1	33000	1000	37875
CP102536.1	34000	1000	36268
CP102536.1	35000	1000	48360
CP102536.1	36000	1000	48621
CP102536.1	37000	1000	46991
CP102536.1	38000	1000	43102
CP102536.1	39000	1000	38574
CP102536.1	40000	1000	39815
CP102536.1	41000	1000	44155
CP102536.1	42000	1000	49136
CP102536.1	43000	1000	46565
CP102536.1	44000	1000	41893
CP102536.1	45000	1000	21672
CP102536.1	46000	1000	34504
CP102536.1	47000	1000	37617
CP102536.1	48000	1000	38729
CP102536.1	49000	1000	37892
CP102536.1	50000	1000	41024
CP102536.1	51000	1000	45740
CP102536.1	52000	1000	51619
CP102536.1	53000	1000	10605
CP102536.1	54000	1000	18916
CP102536.1	55000	1000	48584
CP102536.1	56000	1000	45983
CP102536.1	57000	1000	45240
CP102536.1	58000	1000	41703
CP102536.1	59000	1000	39999
CP102536.1	60000	1000	28608
CP102536.1	61000	1000	24294
