contig	window	npos	sum_depth
CP102536.1	0	999	63346
CP102536.1	1000	1000	67199
CP102536.1	2000	1000	67020
CP102536.1	3000	1000	64415
CP102536.1	4000	1000	61114
CP102536.1	5000	1000	55495
CP102536.1	6000	1000	53921
CP102536.1	7000	1000	54390
CP102536.1	8000	1000	52594
CP102536.1	9000	1000	53863
CP102536.1	10000	1000	55589
CP102536.1	11000	1000	56732
CP102536.1	12000	1000	53005
CP102536.1	13000	1000	61907
CP102536.1	14000	1000	67594
CP102536.1	15000	1000	74025
CP102536.1	16000	1000	76632
CP102536.1	17000	1000	78391
CP102536.1	18000	1000	72660
CP102536.1	19000	1000	69965
CP102536.1	20000	1000	60595
CP102536.1	21000	1000	1869
CP102536.1	22000	1000	60861
CP102536.1	23000	1000	79635
CP102536.1	24000	1000	99804
CP102536.1	25000	1000	71981
CP102536.1	26000	1000	72040
CP102536.1	27000	1000	75940
CP102536.1	28000	1000	73982
CP102536.1	29000	1000	73245
CP102536.1	30000	1000	71709
CP102536.1	31000	1000	67291
CP102536.1	32000	1000	70119
CP102536.1	33000	1000	67636
CP102536.1	34000	1000	67656
CP102536.1	35000	1000	68908
CP102536.1	36000	1000	67568
CP102536.1	37000	1000	64576
CP102536.1	38000	1000	65040
CP102536.1	39000	1000	66279
CP102536.1	40000	1000	60095
CP102536.1	41000	1000	61026
CP102536.1	42000	1000	57080
CP102536.1	43000	1000	57414
CP102536.1	44000	1000	62475
CP102536.1	45000	1000	39753
CP102536.1	46000	1000	59171
CP102536.1	47000	1000	65452
CP102536.1	48000	1000	65939
CP102536.1	49000	1000	67284
CP102536.1	50000	1000	66457
CP102536.1	51000	1000	65751
CP102536.1	52000	1000	61520
CP102536.1	53000	1000	11180
CP102536.1	54000	1000	21550
CP102536.1	55000	1000	64605
CP102536.1	56000	1000	65561
CP102536.1	57000	1000	71211
CP102536.1	58000	1000	67611
CP102536.1	59000	1000	67048
CP102536.1	60000	1000	50806
CP102536.1	61000	1000	59328
CP102536.1	62000	1000	61487
CP102536.1	63000	1000	65715
CP102536.1	64000	1000	63414
CP102536.1	65000	1000	55973
CP102536.1	66000	1000	54927
CP102536.1	67000	1000	62013
CP102536.1	68000	1000	61138
CP102536.1	69000	1000	63773
CP102536.1	70000	1000	64583
CP102536.1	71000	1000	64376
CP102536.1	72000	1000	59453
CP102536.1	73000	1000	62537
CP102536.1	74000	1000	61306
CP102536.1	75000	1000	62137
CP102536.1	76000	1000	66614
CP102536.1	77000	1000	60557
CP102536.1	78000	1000	60073
CP102536.1	79000	1000	58673
CP102536.1	80000	1000	59041
CP102536.1	81000	1000	53486
CP102536.1	82000	1000	57936
CP102536.1	83000	1000	61201
CP102536.1	84000	1000	65974
CP102536.1	85000	1000	68661
CP102536.1	86000	1000	77832
CP102536.1	87000	1000	68243
CP102536.1	88000	1000	64214
CP102536.1	89000	1000	62398
CP102536.1	90000	1000	59126
CP102536.1	91000	1000	61707
CP102536.1	92000	1000	62152
CP102536.1	93000	1000	66037
CP102536.1	94000	1000	65587
CP102536.1	95000	1000	72378
CP102536.1	96000	1000	76675
CP102536.1	97000	1000	77884
CP102536.1	98000	1000	74145
CP102536.1	99000	1000	71398
CP102536.1	100000	1000	69006
CP102536.1	101000	1000	66730
CP102536.1	102000	1000	63008
CP102536.1	103000	1000	61751
CP102536.1	104000	1000	59208
CP102536.1	105000	1000	52584
CP102536.1	106000	1000	49802
CP102536.1	107000	1000	49372
CP102536.1	108000	1000	52208
CP102536.1	109000	1000	58437
CP102536.1	110000	1000	64574
CP102536.1	111000	1000	63423
CP102536.1	112000	1000	64549
CP102536.1	113000	1000	65999
CP102536.1	114000	1000	66785
CP102536.1	115000	1000	67041
CP102536.1	116000	1000	63704
CP102536.1	117000	1000	66712
CP102536.1	118000	1000	70113
CP102536.1	119000	1000	72542
CP102536.1	120000	1000	72878
CP102536.1	121000	1000	65103
CP102536.1	122000	1000	70867
CP102536.1	123000	1000	65282
CP102536.1	124000	1000	67008
CP102536.1	125000	1000	65574
CP102536.1	126000	1000	69377
CP102536.1	127000	1000	64403
CP102536.1	128000	1000	64502
CP102536.1	129000	1000	124017
CP102536.1	130000	1000	103083
CP102536.1	131000	1000	66743
CP102536.1	132000	1000	56671
CP102536.1	133000	1000	58433
CP102536.1	134000	1000	58903
CP102536.1	135000	1000	60212
CP102536.1	136000	1000	63100
CP102536.1	137000	1000	62298
CP102536.1	138000	1000	66659
CP102536.1	139000	1000	71406
CP102536.1	140000	1000	69290
CP102536.1	141000	1000	60704
CP102536.1	142000	1000	61203
CP102536.1	143000	1000	54672
CP102536.1	144000	1000	63946
CP102536.1	145000	1000	65001
CP102536.1	146000	1000	62292
CP102536.1	147000	1000	64157
CP102536.1	148000	1000	67030
CP102536.1	149000	1000	65632
CP102536.1	150000	1000	61378
CP102536.1	151000	1000	59344
CP102536.1	152000	1000	62984
CP102536.1	153000	1000	63221
CP102536.1	154000	1000	61658
CP102536.1	155000	1000	54696
CP102536.1	156000	1000	54982
CP102536.1	157000	1000	55551
CP102536.1	158000	1000	59852
CP102536.1	159000	1000	57281
CP102536.1	160000	1000	48902
CP102536.1	161000	1000	50511
CP102536.1	162000	1000	50302
CP102536.1	163000	1000	51764
CP102536.1	164000	1000	52014
CP102536.1	165000	1000	48493
CP102536.1	166000	1000	51973
CP102536.1	167000	1000	49659
CP102536.1	168000	1000	52206
CP102536.1	169000	1000	49869
CP102536.1	170000	1000	52156
CP102536.1	171000	1000	47135
CP102536.1	172000	1000	42216
CP102536.1	173000	1000	42405
CP102536.1	174000	1000	46953
CP102536.1	175000	1000	47582
CP102536.1	176000	1000	49751
CP102536.1	177000	1000	50276
CP102536.1	178000	1000	46704
CP102536.1	179000	1000	47158
CP102536.1	180000	1000	53323
CP102536.1	181000	1000	55017
CP102536.1	182000	1000	52746
CP102536.1	183000	1000	51777
CP102536.1	184000	1000	54424
CP102536.1	185000	1000	58176
CP102536.1	186000	1000	54833
CP102536.1	187000	1000	54654
CP102536.1	188000	1000	54814
CP102536.1	189000	1000	54362
CP102536.1	190000	1000	47502
CP102536.1	191000	1000	46654
CP102536.1	192000	1000	47337
CP102536.1	193000	1000	48955
CP102536.1	194000	1000	58685
CP102536.1	195000	1000	59460
CP102536.1	196000	1000	57714
CP102536.1	197000	1000	59968
CP102536.1	198000	1000	66876
CP102536.1	199000	1000	67978
CP102536.1	200000	1000	72119
CP102536.1	201000	1000	76880
CP102536.1	202000	1000	80838
CP102536.1	203000	1000	81857
CP102536.1	204000	1000	82718
CP102536.1	205000	1000	82639
CP102536.1	206000	1000	84713
CP102536.1	207000	1000	81625
CP102536.1	208000	1000	71821
CP102536.1	209000	1000	69065
CP102536.1	210000	1000	67190
CP102536.1	211000	1000	64893
CP102536.1	212000	1000	59024
CP102536.1	213000	1000	57666
CP102536.1	214000	1000	60818
CP102536.1	215000	1000	56328
CP102536.1	216000	1000	50385
CP102536.1	217000	1000	50737
CP102536.1	218000	1000	52538
CP102536.1	219000	1000	49955
CP102536.1	220000	1000	50736
CP102536.1	221000	1000	50442
CP102536.1	222000	1000	51824
CP102536.1	223000	1000	51750
CP102536.1	224000	1000	55147
CP102536.1	225000	1000	61087
CP102536.1	226000	1000	63776
CP102536.1	227000	1000	57930
CP102536.1	228000	1000	55208
CP102536.1	229000	1000	53569
CP102536.1	230000	1000	48486
CP102536.1	231000	1000	54024
CP102536.1	232000	1000	45767
CP102536.1	233000	1000	0
CP102536.1	234000	1000	0
CP102536.1	235000	1000	0
CP102536.1	236000	1000	0
CP102536.1	237000	1000	0
CP102536.1	238000	1000	0
CP102536.1	239000	1000	0
CP102536.1	240000	1000	0
CP102536.1	241000	1000	0
CP102536.1	242000	1000	0
CP102536.1	243000	1000	0
CP102536.1	244000	1000	0
CP102536.1	245000	1000	0
CP102536.1	246000	1000	0
CP102536.1	247000	1000	0
CP102536.1	248000	1000	0
CP102536.1	249000	1000	0
CP102536.1	250000	1000	0
CP102536.1	251000	1000	0
CP102536.1	252000	1000	0
CP102536.1	253000	1000	74176
CP102536.1	254000	1000	99746
CP102536.1	255000	1000	0
CP102536.1	256000	1000	0
CP102536.1	257000	1000	0
CP102536.1	258000	1000	0
CP102536.1	259000	1000	0
CP102536.1	260000	1000	0
CP102536.1	261000	1000	0
CP102536.1	262000	1000	0
CP102536.1	263000	1000	1000
CP102536.1	264000	1000	57454
CP102536.1	265000	1000	58991
CP102536.1	266000	1000	62495
CP102536.1	267000	1000	67244
CP102536.1	268000	1000	68699
CP102536.1	269000	1000	71819
CP102536.1	270000	1000	74156
CP102536.1	271000	1000	68754
CP102536.1	272000	1000	72149
CP102536.1	273000	1000	71081
CP102536.1	274000	1000	66790
CP102536.1	275000	1000	68421
CP102536.1	276000	1000	74066
CP102536.1	277000	1000	76616
CP102536.1	278000	1000	70080
CP102536.1	279000	1000	66065
CP102536.1	280000	1000	61442
CP102536.1	281000	1000	63802
CP102536.1	282000	1000	62492
CP102536.1	283000	1000	59565
CP102536.1	284000	1000	56266
CP102536.1	285000	1000	55536
CP102536.1	286000	1000	54158
CP102536.1	287000	1000	61434
CP102536.1	288000	1000	65821
CP102536.1	289000	1000	68033
CP102536.1	290000	1000	67143
CP102536.1	291000	1000	63405
CP102536.1	292000	1000	65124
CP102536.1	293000	1000	63007
CP102536.1	294000	1000	57840
CP102536.1	295000	1000	57602
CP102536.1	296000	1000	59831
CP102536.1	297000	1000	57623
CP102536.1	298000	1000	51491
CP102536.1	299000	1000	56405
CP102536.1	300000	1000	62004
CP102536.1	301000	1000	54714
CP102536.1	302000	1000	52494
CP102536.1	303000	1000	56598
CP102536.1	304000	1000	61146
CP102536.1	305000	1000	54604
CP102536.1	306000	1000	47091
CP102536.1	307000	1000	62406
CP102536.1	308000	1000	63731
CP102536.1	309000	1000	60099
CP102536.1	310000	1000	50072
CP102536.1	311000	1000	47339
CP102536.1	312000	1000	9239
CP102536.1	313000	1000	0
CP102536.1	314000	1000	0
CP102536.1	315000	1000	0
CP102536.1	316000	1000	0
CP102536.1	317000	1000	0
CP102536.1	318000	1000	3073
CP102536.1	319000	1000	0
CP102536.1	320000	1000	0
CP102536.1	321000	1000	0
CP102536.1	322000	1000	7851
CP102536.1	323000	1000	46411
CP102536.1	324000	1000	47978
CP102536.1	325000	1000	52859
CP102536.1	326000	1000	52013
CP102536.1	327000	1000	51193
CP102536.1	328000	1000	56714
CP102536.1	329000	1000	62317
CP102536.1	330000	1000	69649
CP102536.1	331000	1000	71855
CP102536.1	332000	1000	71000
CP102536.1	333000	1000	74802
CP102536.1	334000	1000	70803
CP102536.1	335000	1000	68439
CP102536.1	336000	1000	65689
CP102536.1	337000	1000	61236
CP102536.1	338000	1000	53946
CP102536.1	339000	1000	55071
CP102536.1	340000	1000	57214
CP102536.1	341000	1000	50543
CP102536.1	342000	1000	57477
CP102536.1	343000	1000	82801
CP102536.1	344000	1000	106398
CP102536.1	345000	1000	69708
CP102536.1	346000	1000	63809
CP102536.1	347000	1000	59129
CP102536.1	348000	1000	56914
CP102536.1	349000	1000	52434
CP102536.1	350000	1000	56101
CP102536.1	351000	1000	58578
CP102536.1	352000	1000	70768
CP102536.1	353000	1000	72384
CP102536.1	354000	1000	76546
CP102536.1	355000	1000	83569
CP102536.1	356000	1000	82176
CP102536.1	357000	1000	78465
CP102536.1	358000	1000	73352
CP102536.1	359000	1000	65320
CP102536.1	360000	1000	65166
CP102536.1	361000	1000	63131
CP102536.1	362000	1000	57353
CP102536.1	363000	1000	58510
CP102536.1	364000	1000	54703
CP102536.1	365000	1000	51845
CP102536.1	366000	1000	47617
CP102536.1	367000	1000	45590
CP102536.1	368000	1000	52264
CP102536.1	369000	1000	53609
CP102536.1	370000	1000	51376
CP102536.1	371000	1000	49208
CP102536.1	372000	1000	47928
CP102536.1	373000	1000	48578
CP102536.1	374000	1000	49730
CP102536.1	375000	1000	45840
CP102536.1	376000	1000	46056
CP102536.1	377000	1000	44576
CP102536.1	378000	1000	45135
CP102536.1	379000	1000	50421
CP102536.1	380000	1000	51564
CP102536.1	381000	1000	53669
CP102536.1	382000	1000	50800
CP102536.1	383000	1000	52776
CP102536.1	384000	1000	50923
CP102536.1	385000	1000	46730
CP102536.1	386000	1000	45232
CP102536.1	387000	1000	52449
CP102536.1	388000	1000	50085
CP102536.1	389000	1000	54920
CP102536.1	390000	1000	52627
CP102536.1	391000	1000	55716
CP102536.1	392000	1000	55585
CP102536.1	393000	1000	53614
CP102536.1	394000	1000	48131
CP102536.1	395000	1000	45207
CP102536.1	396000	1000	0
CP102536.1	397000	1000	0
CP102536.1	398000	1000	0
CP102536.1	399000	1000	0
CP102536.1	400000	1000	0
CP102536.1	401000	1000	0
CP102536.1	402000	1000	0
CP102536.1	403000	1000	0
CP102536.1	404000	1000	0
CP102536.1	405000	1000	0
CP102536.1	406000	1000	29800
CP102536.1	407000	1000	66818
CP102536.1	408000	1000	63116
CP102536.1	409000	1000	62856
CP102536.1	410000	1000	55945
CP102536.1	411000	1000	56783
CP102536.1	412000	1000	61831
CP102536.1	413000	1000	60391
CP102536.1	414000	1000	66568
CP102536.1	415000	1000	57704
CP102536.1	416000	1000	48128
CP102536.1	417000	1000	47845
CP102536.1	418000	1000	51668
CP102536.1	419000	1000	53517
CP102536.1	420000	1000	53510
CP102536.1	421000	1000	55034
CP102536.1	422000	1000	52776
CP102536.1	423000	1000	55635
CP102536.1	424000	1000	50306
CP102536.1	425000	1000	9393
CP102536.1	426000	1000	0
CP102536.1	427000	1000	47353
CP102536.1	428000	1000	55629
CP102536.1	429000	1000	51725
CP102536.1	430000	1000	50584
CP102536.1	431000	1000	56903
CP102536.1	432000	1000	58765
CP102536.1	433000	1000	57788
CP102536.1	434000	1000	57227
