contig	window	npos	sum_depth
CP102536.1	0	999	78549
CP102536.1	1000	1000	74051
CP102536.1	2000	1000	68214
CP102536.1	3000	1000	63547
CP102536.1	4000	1000	61257
CP102536.1	5000	1000	64944
CP102536.1	6000	1000	68941
CP102536.1	7000	1000	66399
CP102536.1	8000	1000	67985
CP102536.1	9000	1000	60147
CP102536.1	10000	1000	63065
CP102536.1	11000	1000	69033
CP102536.1	12000	1000	71866
CP102536.1	13000	1000	77856
CP102536.1	14000	1000	73579
CP102536.1	15000	1000	73162
CP102536.1	16000	1000	75344
CP102536.1	17000	1000	72973
CP102536.1	18000	1000	77039
CP102536.1	19000	1000	81420
CP102536.1	20000	1000	61930
CP102536.1	21000	1000	949
CP102536.1	22000	1000	46422
CP102536.1	23000	1000	58052
CP102536.1	24000	1000	100838
CP102536.1	25000	1000	75900
CP102536.1	26000	1000	69402
CP102536.1	27000	1000	61300
CP102536.1	28000	1000	57433
CP102536.1	29000	1000	64560
CP102536.1	30000	1000	66636
CP102536.1	31000	1000	67681
CP102536.1	32000	1000	66410
CP102536.1	33000	1000	63338
CP102536.1	34000	1000	60977
CP102536.1	35000	1000	65250
CP102536.1	36000	1000	68271
CP102536.1	37000	1000	65301
CP102536.1	38000	1000	64215
CP102536.1	39000	1000	61706
CP102536.1	40000	1000	61305
CP102536.1	41000	1000	68616
CP102536.1	42000	1000	69664
CP102536.1	43000	1000	75280
CP102536.1	44000	1000	70091
CP102536.1	45000	1000	36183
CP102536.1	46000	1000	60257
CP102536.1	47000	1000	56199
CP102536.1	48000	1000	54159
CP102536.1	49000	1000	55246
CP102536.1	50000	1000	55500
CP102536.1	51000	1000	67390
CP102536.1	52000	1000	66830
CP102536.1	53000	1000	11774
CP102536.1	54000	1000	23379
CP102536.1	55000	1000	70456
CP102536.1	56000	1000	74622
CP102536.1	57000	1000	77740
CP102536.1	58000	1000	71761
CP102536.1	59000	1000	79407
CP102536.1	60000	1000	64307
CP102536.1	61000	1000	73276
CP102536.1	62000	1000	67929
CP102536.1	63000	1000	65403
CP102536.1	64000	1000	65226
CP102536.1	65000	1000	68348
CP102536.1	66000	1000	70916
CP102536.1	67000	1000	69046
CP102536.1	68000	1000	69326
CP102536.1	69000	1000	68050
CP102536.1	70000	1000	71978
CP102536.1	71000	1000	75838
CP102536.1	72000	1000	72044
CP102536.1	73000	1000	72020
CP102536.1	74000	1000	73482
CP102536.1	75000	1000	64180
CP102536.1	76000	1000	63731
CP102536.1	77000	1000	63761
CP102536.1	78000	1000	65425
CP102536.1	79000	1000	63048
CP102536.1	80000	1000	63258
CP102536.1	81000	1000	57847
CP102536.1	82000	1000	65809
CP102536.1	83000	1000	63009
CP102536.1	84000	1000	59659
CP102536.1	85000	1000	54740
CP102536.1	86000	1000	56041
CP102536.1	87000	1000	63416
CP102536.1	88000	1000	63788
CP102536.1	89000	1000	60171
CP102536.1	90000	1000	55332
CP102536.1	91000	1000	57354
CP102536.1	92000	1000	59842
CP102536.1	93000	1000	50830
CP102536.1	94000	1000	53041
CP102536.1	95000	1000	51905
CP102536.1	96000	1000	49351
CP102536.1	97000	1000	55485
CP102536.1	98000	1000	55168
CP102536.1	99000	1000	53078
CP102536.1	100000	1000	50885
CP102536.1	101000	1000	49408
CP102536.1	102000	1000	48007
CP102536.1	103000	1000	50762
CP102536.1	104000	1000	48292
CP102536.1	105000	1000	48929
CP102536.1	106000	1000	50764
CP102536.1	107000	1000	56248
CP102536.1	108000	1000	59810
CP102536.1	109000	1000	63982
CP102536.1	110000	1000	61765
CP102536.1	111000	1000	65434
CP102536.1	112000	1000	70897
CP102536.1	113000	1000	71457
CP102536.1	114000	1000	70333
CP102536.1	115000	1000	72693
CP102536.1	116000	1000	72319
CP102536.1	117000	1000	72408
CP102536.1	118000	1000	69005
CP102536.1	119000	1000	68699
CP102536.1	120000	1000	71134
CP102536.1	121000	1000	70580
CP102536.1	122000	1000	61667
CP102536.1	123000	1000	60513
CP102536.1	124000	1000	67422
CP102536.1	125000	1000	71519
CP102536.1	126000	1000	69582
CP102536.1	127000	1000	70365
CP102536.1	128000	1000	68941
CP102536.1	129000	1000	111768
CP102536.1	130000	1000	94822
CP102536.1	131000	1000	63899
CP102536.1	132000	1000	58327
CP102536.1	133000	1000	63665
CP102536.1	134000	1000	67219
CP102536.1	135000	1000	64077
CP102536.1	136000	1000	65127
CP102536.1	137000	1000	60806
CP102536.1	138000	1000	59164
CP102536.1	139000	1000	58433
CP102536.1	140000	1000	59898
CP102536.1	141000	1000	59107
CP102536.1	142000	1000	59968
CP102536.1	143000	1000	57886
CP102536.1	144000	1000	56789
CP102536.1	145000	1000	51281
CP102536.1	146000	1000	57663
CP102536.1	147000	1000	60251
CP102536.1	148000	1000	61699
CP102536.1	149000	1000	62650
CP102536.1	150000	1000	61207
CP102536.1	151000	1000	54102
CP102536.1	152000	1000	47400
CP102536.1	153000	1000	43886
CP102536.1	154000	1000	47480
CP102536.1	155000	1000	56355
CP102536.1	156000	1000	60995
CP102536.1	157000	1000	63116
CP102536.1	158000	1000	62625
CP102536.1	159000	1000	60028
CP102536.1	160000	1000	60230
CP102536.1	161000	1000	62596
CP102536.1	162000	1000	63654
CP102536.1	163000	1000	62721
CP102536.1	164000	1000	60667
CP102536.1	165000	1000	63528
CP102536.1	166000	1000	65841
CP102536.1	167000	1000	66164
CP102536.1	168000	1000	63649
CP102536.1	169000	1000	63346
CP102536.1	170000	1000	61999
CP102536.1	171000	1000	63767
CP102536.1	172000	1000	68800
CP102536.1	173000	1000	66491
CP102536.1	174000	1000	62359
CP102536.1	175000	1000	59313
CP102536.1	176000	1000	58302
CP102536.1	177000	1000	59005
CP102536.1	178000	1000	60375
CP102536.1	179000	1000	60771
CP102536.1	180000	1000	62365
CP102536.1	181000	1000	62588
CP102536.1	182000	1000	58390
CP102536.1	183000	1000	60645
CP102536.1	184000	1000	60853
CP102536.1	185000	1000	56961
CP102536.1	186000	1000	55703
CP102536.1	187000	1000	65852
CP102536.1	188000	1000	65202
CP102536.1	189000	1000	63070
CP102536.1	190000	1000	56440
CP102536.1	191000	1000	49411
CP102536.1	192000	1000	55491
CP102536.1	193000	1000	64669
CP102536.1	194000	1000	67348
CP102536.1	195000	1000	64149
CP102536.1	196000	1000	59883
CP102536.1	197000	1000	52254
CP102536.1	198000	1000	51913
CP102536.1	199000	1000	52620
CP102536.1	200000	1000	50105
CP102536.1	201000	1000	53991
CP102536.1	202000	1000	51547
CP102536.1	203000	1000	55933
CP102536.1	204000	1000	56492
CP102536.1	205000	1000	54637
CP102536.1	206000	1000	55989
CP102536.1	207000	1000	55721
CP102536.1	208000	1000	52522
CP102536.1	209000	1000	52799
CP102536.1	210000	1000	56488
CP102536.1	211000	1000	59258
CP102536.1	212000	1000	51915
CP102536.1	213000	1000	55831
CP102536.1	214000	1000	53548
CP102536.1	215000	1000	49491
CP102536.1	216000	1000	50616
CP102536.1	217000	1000	50114
CP102536.1	218000	1000	53648
CP102536.1	219000	1000	55938
CP102536.1	220000	1000	61508
CP102536.1	221000	1000	61058
CP102536.1	222000	1000	66198
CP102536.1	223000	1000	70894
CP102536.1	224000	1000	73365
CP102536.1	225000	1000	68423
CP102536.1	226000	1000	71410
CP102536.1	227000	1000	67677
CP102536.1	228000	1000	65997
CP102536.1	229000	1000	62716
CP102536.1	230000	1000	53000
CP102536.1	231000	1000	51679
CP102536.1	232000	1000	39992
CP102536.1	233000	1000	0
CP102536.1	234000	1000	0
CP102536.1	235000	1000	0
CP102536.1	236000	1000	0
CP102536.1	237000	1000	0
CP102536.1	238000	1000	0
CP102536.1	239000	1000	0
CP102536.1	240000	1000	0
CP102536.1	241000	1000	0
CP102536.1	242000	1000	0
CP102536.1	243000	1000	0
CP102536.1	244000	1000	0
CP102536.1	245000	1000	0
CP102536.1	246000	1000	0
CP102536.1	247000	1000	0
CP102536.1	248000	1000	0
CP102536.1	249000	1000	0
CP102536.1	250000	1000	0
CP102536.1	251000	1000	0
CP102536.1	252000	1000	0
CP102536.1	253000	1000	54443
CP102536.1	254000	1000	64588
CP102536.1	255000	1000	0
CP102536.1	256000	1000	0
CP102536.1	257000	1000	0
CP102536.1	258000	1000	0
CP102536.1	259000	1000	0
CP102536.1	260000	1000	0
CP102536.1	261000	1000	0
CP102536.1	262000	1000	0
CP102536.1	263000	1000	784
CP102536.1	264000	1000	48371
CP102536.1	265000	1000	54685
CP102536.1	266000	1000	55520
CP102536.1	267000	1000	60004
CP102536.1	268000	1000	57247
CP102536.1	269000	1000	56459
CP102536.1	270000	1000	57983
CP102536.1	271000	1000	55216
CP102536.1	272000	1000	54316
CP102536.1	273000	1000	57090
CP102536.1	274000	1000	59219
CP102536.1	275000	1000	61065
CP102536.1	276000	1000	68743
CP102536.1	277000	1000	68981
CP102536.1	278000	1000	59748
CP102536.1	279000	1000	53443
CP102536.1	280000	1000	54792
CP102536.1	281000	1000	52942
CP102536.1	282000	1000	51689
CP102536.1	283000	1000	53079
CP102536.1	284000	1000	48946
CP102536.1	285000	1000	52732
CP102536.1	286000	1000	51326
CP102536.1	287000	1000	53820
CP102536.1	288000	1000	56250
CP102536.1	289000	1000	51471
CP102536.1	290000	1000	47651
CP102536.1	291000	1000	51592
CP102536.1	292000	1000	56119
CP102536.1	293000	1000	51690
CP102536.1	294000	1000	50672
CP102536.1	295000	1000	50295
CP102536.1	296000	1000	51440
CP102536.1	297000	1000	56248
CP102536.1	298000	1000	65098
CP102536.1	299000	1000	67442
CP102536.1	300000	1000	60509
CP102536.1	301000	1000	57639
CP102536.1	302000	1000	54638
CP102536.1	303000	1000	55636
CP102536.1	304000	1000	56831
CP102536.1	305000	1000	49815
CP102536.1	306000	1000	38529
CP102536.1	307000	1000	50786
CP102536.1	308000	1000	55952
CP102536.1	309000	1000	59948
CP102536.1	310000	1000	61591
CP102536.1	311000	1000	66448
CP102536.1	312000	1000	12468
CP102536.1	313000	1000	0
CP102536.1	314000	1000	231
CP102536.1	315000	1000	0
CP102536.1	316000	1000	0
CP102536.1	317000	1000	0
CP102536.1	318000	1000	3782
CP102536.1	319000	1000	0
CP102536.1	320000	1000	0
CP102536.1	321000	1000	0
CP102536.1	322000	1000	10380
CP102536.1	323000	1000	62530
CP102536.1	324000	1000	58635
CP102536.1	325000	1000	64936
CP102536.1	326000	1000	62795
CP102536.1	327000	1000	60247
CP102536.1	328000	1000	56934
CP102536.1	329000	1000	55618
CP102536.1	330000	1000	54902
CP102536.1	331000	1000	50303
CP102536.1	332000	1000	45409
CP102536.1	333000	1000	45624
CP102536.1	334000	1000	48009
CP102536.1	335000	1000	47909
CP102536.1	336000	1000	45590
CP102536.1	337000	1000	46324
CP102536.1	338000	1000	51776
CP102536.1	339000	1000	52168
CP102536.1	340000	1000	60037
CP102536.1	341000	1000	57239
CP102536.1	342000	1000	62032
CP102536.1	343000	1000	76381
CP102536.1	344000	1000	110107
CP102536.1	345000	1000	62693
CP102536.1	346000	1000	58950
CP102536.1	347000	1000	63077
CP102536.1	348000	1000	57345
CP102536.1	349000	1000	60519
CP102536.1	350000	1000	66758
CP102536.1	351000	1000	65345
CP102536.1	352000	1000	67199
CP102536.1	353000	1000	70614
CP102536.1	354000	1000	69882
CP102536.1	355000	1000	74257
CP102536.1	356000	1000	70110
CP102536.1	357000	1000	67001
CP102536.1	358000	1000	65383
CP102536.1	359000	1000	56604
CP102536.1	360000	1000	51624
CP102536.1	361000	1000	50838
CP102536.1	362000	1000	51123
CP102536.1	363000	1000	57629
CP102536.1	364000	1000	61362
CP102536.1	365000	1000	57774
CP102536.1	366000	1000	56196
CP102536.1	367000	1000	49395
CP102536.1	368000	1000	54103
CP102536.1	369000	1000	61636
CP102536.1	370000	1000	60074
CP102536.1	371000	1000	58799
CP102536.1	372000	1000	54909
CP102536.1	373000	1000	55784
CP102536.1	374000	1000	55885
CP102536.1	375000	1000	60012
CP102536.1	376000	1000	55646
CP102536.1	377000	1000	45948
CP102536.1	378000	1000	42631
CP102536.1	379000	1000	51045
CP102536.1	380000	1000	50728
CP102536.1	381000	1000	47073
CP102536.1	382000	1000	46571
CP102536.1	383000	1000	46864
CP102536.1	384000	1000	44686
CP102536.1	385000	1000	47495
CP102536.1	386000	1000	49124
CP102536.1	387000	1000	48574
CP102536.1	388000	1000	47029
CP102536.1	389000	1000	43564
CP102536.1	390000	1000	47643
CP102536.1	391000	1000	45947
CP102536.1	392000	1000	44313
CP102536.1	393000	1000	43265
CP102536.1	394000	1000	44852
CP102536.1	395000	1000	36176
CP102536.1	396000	1000	0
CP102536.1	397000	1000	0
CP102536.1	398000	1000	0
CP102536.1	399000	1000	0
CP102536.1	400000	1000	0
CP102536.1	401000	1000	0
CP102536.1	402000	1000	0
CP102536.1	403000	1000	0
CP102536.1	404000	1000	0
CP102536.1	405000	1000	0
CP102536.1	406000	1000	22994
CP102536.1	407000	1000	51944
CP102536.1	408000	1000	46498
CP102536.1	409000	1000	49433
CP102536.1	410000	1000	53731
CP102536.1	411000	1000	59074
CP102536.1	412000	1000	41810
CP102536.1	413000	1000	44915
CP102536.1	414000	1000	47295
CP102536.1	415000	1000	44414
CP102536.1	416000	1000	47113
CP102536.1	417000	1000	51936
CP102536.1	418000	1000	57345
CP102536.1	419000	1000	57518
CP102536.1	420000	1000	49230
CP102536.1	421000	1000	45912
CP102536.1	422000	1000	45703
CP102536.1	423000	1000	44632
CP102536.1	424000	1000	45078
CP102536.1	425000	1000	8674
CP102536.1	426000	1000	0
CP102536.1	427000	1000	42497
CP102536.1	428000	1000	53422
CP102536.1	429000	1000	52367
CP102536.1	430000	1000	53360
CP102536.1	431000	1000	53847
CP102536.1	432000	1000	56882
CP102536.1	433000	1000	53200
CP102536.1	434000	1000	52111
CP102536.1	435000	1000	55926
CP102536.1	436000	1000	47316
CP102536.1	437000	1000	36988
CP102536.1	438000	1000	34588
CP102536.1	439000	1000	48559
CP102536.1	440000	1000	44271
CP102536.1	441000	1000	40766
CP102536.1	442000	1000	38949
CP102536.1	443000	1000	37821
CP102536.1	444000	1000	1967
CP102536.1	445000	1000	777
CP102536.1	446000	1000	27689
CP102536.1	447000	1000	48857
CP102536.1	448000	1000	55608
CP102536.1	449000	1000	47863
CP102536.1	450000	1000	43479
CP102536.1	451000	1000	48905
CP102536.1	452000	1000	52332
CP102536.1	453000	1000	52527
CP102536.1	454000	1000	52028
CP102536.1	455000	1000	46016
CP102536.1	456000	1000	45751
CP102536.1	457000	1000	47858
CP102536.1	458000	1000	51720
CP102536.1	459000	1000	53213
CP102536.1	460000	1000	53860
CP102536.1	461000	1000	58138
CP102536.1	462000	1000	49702
CP102536.1	463000	1000	47905
CP102536.1	464000	1000	54123
CP102536.1	465000	1000	43176
CP102536.1	466000	1000	52265
CP102536.1	467000	1000	54711
CP102536.1	468000	1000	58614
CP102536.1	469000	1000	58784
CP102536.1	470000	1000	60469
CP102536.1	471000	1000	61799
CP102536.1	472000	1000	62757
CP102536.1	473000	1000	65407
CP102536.1	474000	1000	60887
CP102536.1	475000	1000	67916
CP102536.1	476000	1000	64118
CP102536.1	477000	1000	59763
CP102536.1	478000	1000	57137
CP102536.1	479000	1000	49632
CP102536.1	480000	1000	46167
CP102536.1	481000	1000	41955
CP102536.1	482000	1000	48925
CP102536.1	483000	1000	51331
CP102536.1	484000	1000	49452
CP102536.1	485000	1000	35854
CP102536.1	486000	1000	276
CP102536.1	487000	1000	33587
CP102536.1	488000	1000	40342
CP102536.1	489000	1000	39181
CP102536.1	490000	1000	26867
CP102536.1	491000	1000	0
CP102536.1	492000	1000	0
CP102536.1	493000	1000	27
CP102536.1	494000	1000	37024
CP102536.1	495000	1000	38408
CP102536.1	496000	1000	45591
CP102536.1	497000	1000	51456
CP102536.1	498000	1000	55528
CP102536.1	499000	1000	56477
CP102536.1	500000	1000	54185
CP102536.1	501000	1000	52054
CP102536.1	502000	1000	51737
CP102536.1	503000	1000	48097
CP102536.1	504000	1000	65844
CP102536.1	505000	1000	48837
CP102536.1	506000	1000	18543
CP102536.1	507000	1000	0
CP102536.1	508000	1000	0
CP102536.1	509000	1000	0
CP102536.1	510000	1000	0
CP102536.1	511000	1000	0
CP102536.1	512000	1000	0
CP102536.1	513000	1000	0
CP102536.1	514000	1000	379
CP102536.1	515000	1000	0
CP102536.1	516000	1000	0
CP102536.1	517000	1000	0
CP102536.1	518000	1000	0
CP102536.1	519000	1000	18933
CP102536.1	520000	1000	2
CP102536.1	521000	1000	0
CP102536.1	522000	1000	0
CP102536.1	523000	1000	0
CP102536.1	524000	1000	0
CP102536.1	525000	1000	0
CP102536.1	526000	1000	0
CP102536.1	527000	1000	0
CP102536.1	528000	1000	26050
CP102536.1	529000	1000	51248
CP102536.1	530000	1000	50173
CP102536.1	531000	1000	44563
CP102536.1	532000	1000	43278
CP102536.1	533000	1000	44323
CP102536.1	534000	1000	37050
CP102536.1	535000	1000	46748
CP102536.1	536000	1000	50276
CP102536.1	537000	1000	52022
