contig	window	npos	sum_depth
CP102536.1	0	999	63809
CP102536.1	1000	1000	66304
CP102536.1	2000	1000	66935
CP102536.1	3000	1000	67193
CP102536.1	4000	1000	64072
CP102536.1	5000	1000	72209
CP102536.1	6000	1000	72993
CP102536.1	7000	1000	71944
CP102536.1	8000	1000	72213
CP102536.1	9000	1000	66725
CP102536.1	10000	1000	70784
CP102536.1	11000	1000	71693
CP102536.1	12000	1000	72570
CP102536.1	13000	1000	70809
CP102536.1	14000	1000	71138
CP102536.1	15000	1000	70875
CP102536.1	16000	1000	66547
CP102536.1	17000	1000	61619
CP102536.1	18000	1000	61157
CP102536.1	19000	1000	60143
CP102536.1	20000	1000	46327
CP102536.1	21000	1000	1833
CP102536.1	22000	1000	57562
CP102536.1	23000	1000	73796
CP102536.1	24000	1000	81619
CP102536.1	25000	1000	51572
CP102536.1	26000	1000	54025
CP102536.1	27000	1000	54354
CP102536.1	28000	1000	57688
CP102536.1	29000	1000	59906
CP102536.1	30000	1000	53455
CP102536.1	31000	1000	47271
CP102536.1	32000	1000	47141
CP102536.1	33000	1000	44953
CP102536.1	34000	1000	45370
CP102536.1	35000	1000	46837
CP102536.1	36000	1000	45009
CP102536.1	37000	1000	49022
CP102536.1	38000	1000	50753
CP102536.1	39000	1000	51300
CP102536.1	40000	1000	49286
CP102536.1	41000	1000	50817
CP102536.1	42000	1000	49770
CP102536.1	43000	1000	52973
CP102536.1	44000	1000	57898
CP102536.1	45000	1000	34707
CP102536.1	46000	1000	55488
CP102536.1	47000	1000	55722
CP102536.1	48000	1000	50179
CP102536.1	49000	1000	47985
CP102536.1	50000	1000	50997
CP102536.1	51000	1000	53294
CP102536.1	52000	1000	57051
CP102536.1	53000	1000	11412
CP102536.1	54000	1000	22136
CP102536.1	55000	1000	58894
CP102536.1	56000	1000	54257
CP102536.1	57000	1000	47168
CP102536.1	58000	1000	47645
CP102536.1	59000	1000	44157
CP102536.1	60000	1000	38024
CP102536.1	61000	1000	51231
CP102536.1	62000	1000	53597
CP102536.1	63000	1000	61223
CP102536.1	64000	1000	63339
CP102536.1	65000	1000	64310
CP102536.1	66000	1000	62116
CP102536.1	67000	1000	57218
CP102536.1	68000	1000	55386
CP102536.1	69000	1000	52953
CP102536.1	70000	1000	46191
CP102536.1	71000	1000	46829
CP102536.1	72000	1000	54535
CP102536.1	73000	1000	54456
CP102536.1	74000	1000	57170
CP102536.1	75000	1000	57706
CP102536.1	76000	1000	58381
CP102536.1	77000	1000	62718
CP102536.1	78000	1000	63315
CP102536.1	79000	1000	70565
CP102536.1	80000	1000	71842
CP102536.1	81000	1000	65378
CP102536.1	82000	1000	64027
CP102536.1	83000	1000	63166
CP102536.1	84000	1000	64071
CP102536.1	85000	1000	56429
CP102536.1	86000	1000	54007
CP102536.1	87000	1000	53593
CP102536.1	88000	1000	51544
CP102536.1	89000	1000	48241
CP102536.1	90000	1000	47482
CP102536.1	91000	1000	48768
CP102536.1	92000	1000	51898
CP102536.1	93000	1000	53617
CP102536.1	94000	1000	54001
CP102536.1	95000	1000	56676
CP102536.1	96000	1000	53356
CP102536.1	97000	1000	54242
CP102536.1	98000	1000	59208
CP102536.1	99000	1000	60588
CP102536.1	100000	1000	56567
CP102536.1	101000	1000	56613
CP102536.1	102000	1000	56556
CP102536.1	103000	1000	59320
CP102536.1	104000	1000	60050
CP102536.1	105000	1000	61688
CP102536.1	106000	1000	57099
CP102536.1	107000	1000	52350
CP102536.1	108000	1000	55121
CP102536.1	109000	1000	56661
CP102536.1	110000	1000	61290
CP102536.1	111000	1000	61989
CP102536.1	112000	1000	61366
CP102536.1	113000	1000	63872
CP102536.1	114000	1000	64475
CP102536.1	115000	1000	66023
CP102536.1	116000	1000	64352
CP102536.1	117000	1000	58989
CP102536.1	118000	1000	58692
CP102536.1	119000	1000	56368
CP102536.1	120000	1000	54732
CP102536.1	121000	1000	52233
CP102536.1	122000	1000	49647
CP102536.1	123000	1000	52904
CP102536.1	124000	1000	58666
CP102536.1	125000	1000	54950
CP102536.1	126000	1000	59050
CP102536.1	127000	1000	55265
CP102536.1	128000	1000	61693
CP102536.1	129000	1000	101531
CP102536.1	130000	1000	78201
CP102536.1	131000	1000	52892
CP102536.1	132000	1000	48737
CP102536.1	133000	1000	50878
CP102536.1	134000	1000	54912
CP102536.1	135000	1000	56398
CP102536.1	136000	1000	54073
CP102536.1	137000	1000	56701
CP102536.1	138000	1000	61230
CP102536.1	139000	1000	55854
CP102536.1	140000	1000	62927
CP102536.1	141000	1000	61572
CP102536.1	142000	1000	60217
CP102536.1	143000	1000	57007
CP102536.1	144000	1000	60540
CP102536.1	145000	1000	60140
CP102536.1	146000	1000	56869
CP102536.1	147000	1000	52495
CP102536.1	148000	1000	51464
CP102536.1	149000	1000	50642
CP102536.1	150000	1000	45440
CP102536.1	151000	1000	45262
CP102536.1	152000	1000	44591
CP102536.1	153000	1000	44469
CP102536.1	154000	1000	48103
CP102536.1	155000	1000	46156
CP102536.1	156000	1000	47110
CP102536.1	157000	1000	44736
CP102536.1	158000	1000	46452
CP102536.1	159000	1000	39655
CP102536.1	160000	1000	33369
CP102536.1	161000	1000	30865
CP102536.1	162000	1000	27092
CP102536.1	163000	1000	29131
CP102536.1	164000	1000	33993
CP102536.1	165000	1000	37067
CP102536.1	166000	1000	39372
CP102536.1	167000	1000	45440
CP102536.1	168000	1000	44527
CP102536.1	169000	1000	41380
CP102536.1	170000	1000	45089
CP102536.1	171000	1000	46358
CP102536.1	172000	1000	47935
CP102536.1	173000	1000	45807
CP102536.1	174000	1000	49117
CP102536.1	175000	1000	54934
CP102536.1	176000	1000	56236
CP102536.1	177000	1000	55237
CP102536.1	178000	1000	52792
CP102536.1	179000	1000	51636
CP102536.1	180000	1000	57143
CP102536.1	181000	1000	54186
CP102536.1	182000	1000	53431
CP102536.1	183000	1000	49183
CP102536.1	184000	1000	49818
CP102536.1	185000	1000	47936
CP102536.1	186000	1000	51303
CP102536.1	187000	1000	54827
CP102536.1	188000	1000	56560
CP102536.1	189000	1000	57659
CP102536.1	190000	1000	58974
CP102536.1	191000	1000	58118
CP102536.1	192000	1000	57305
CP102536.1	193000	1000	57879
CP102536.1	194000	1000	57291
CP102536.1	195000	1000	55574
CP102536.1	196000	1000	53286
CP102536.1	197000	1000	49384
CP102536.1	198000	1000	52620
CP102536.1	199000	1000	55175
CP102536.1	200000	1000	47301
CP102536.1	201000	1000	39688
CP102536.1	202000	1000	42679
CP102536.1	203000	1000	43823
CP102536.1	204000	1000	36125
CP102536.1	205000	1000	39613
CP102536.1	206000	1000	39399
CP102536.1	207000	1000	42658
CP102536.1	208000	1000	42603
CP102536.1	209000	1000	45906
CP102536.1	210000	1000	49094
CP102536.1	211000	1000	47806
CP102536.1	212000	1000	51340
CP102536.1	213000	1000	50278
CP102536.1	214000	1000	50185
CP102536.1	215000	1000	47319
CP102536.1	216000	1000	47721
CP102536.1	217000	1000	50631
CP102536.1	218000	1000	52804
CP102536.1	219000	1000	52494
CP102536.1	220000	1000	54969
CP102536.1	221000	1000	54793
CP102536.1	222000	1000	50660
CP102536.1	223000	1000	48960
CP102536.1	224000	1000	49338
CP102536.1	225000	1000	47369
CP102536.1	226000	1000	51580
CP102536.1	227000	1000	59197
CP102536.1	228000	1000	63177
CP102536.1	229000	1000	64398
CP102536.1	230000	1000	64730
CP102536.1	231000	1000	70394
CP102536.1	232000	1000	52258
CP102536.1	233000	1000	0
CP102536.1	234000	1000	0
CP102536.1	235000	1000	0
CP102536.1	236000	1000	0
CP102536.1	237000	1000	0
CP102536.1	238000	1000	0
CP102536.1	239000	1000	0
CP102536.1	240000	1000	0
CP102536.1	241000	1000	0
CP102536.1	242000	1000	0
CP102536.1	243000	1000	0
CP102536.1	244000	1000	0
CP102536.1	245000	1000	0
CP102536.1	246000	1000	0
CP102536.1	247000	1000	0
CP102536.1	248000	1000	0
CP102536.1	249000	1000	0
CP102536.1	250000	1000	0
CP102536.1	251000	1000	0
CP102536.1	252000	1000	0
CP102536.1	253000	1000	47717
CP102536.1	254000	1000	61722
CP102536.1	255000	1000	300
CP102536.1	256000	1000	0
CP102536.1	257000	1000	0
CP102536.1	258000	1000	0
CP102536.1	259000	1000	0
CP102536.1	260000	1000	0
CP102536.1	261000	1000	0
CP102536.1	262000	1000	0
CP102536.1	263000	1000	1048
CP102536.1	264000	1000	59619
CP102536.1	265000	1000	62098
CP102536.1	266000	1000	62411
CP102536.1	267000	1000	63861
CP102536.1	268000	1000	62172
CP102536.1	269000	1000	55704
CP102536.1	270000	1000	57018
CP102536.1	271000	1000	60797
CP102536.1	272000	1000	61282
CP102536.1	273000	1000	62811
CP102536.1	274000	1000	64582
CP102536.1	275000	1000	64550
CP102536.1	276000	1000	64944
CP102536.1	277000	1000	65973
CP102536.1	278000	1000	67630
CP102536.1	279000	1000	70110
CP102536.1	280000	1000	71267
CP102536.1	281000	1000	72364
CP102536.1	282000	1000	77634
CP102536.1	283000	1000	73864
CP102536.1	284000	1000	64889
CP102536.1	285000	1000	61645
CP102536.1	286000	1000	63144
CP102536.1	287000	1000	60905
CP102536.1	288000	1000	62848
CP102536.1	289000	1000	55127
CP102536.1	290000	1000	56562
CP102536.1	291000	1000	56019
CP102536.1	292000	1000	60616
CP102536.1	293000	1000	61605
CP102536.1	294000	1000	58772
CP102536.1	295000	1000	58350
CP102536.1	296000	1000	53403
CP102536.1	297000	1000	55455
CP102536.1	298000	1000	55286
CP102536.1	299000	1000	54298
CP102536.1	300000	1000	51297
CP102536.1	301000	1000	52768
CP102536.1	302000	1000	53488
CP102536.1	303000	1000	53335
CP102536.1	304000	1000	52355
CP102536.1	305000	1000	43214
CP102536.1	306000	1000	33846
CP102536.1	307000	1000	45637
CP102536.1	308000	1000	49033
CP102536.1	309000	1000	46436
CP102536.1	310000	1000	48230
CP102536.1	311000	1000	43511
CP102536.1	312000	1000	7949
CP102536.1	313000	1000	0
CP102536.1	314000	1000	298
CP102536.1	315000	1000	0
CP102536.1	316000	1000	0
CP102536.1	317000	1000	0
CP102536.1	318000	1000	1206
CP102536.1	319000	1000	0
CP102536.1	320000	1000	0
CP102536.1	321000	1000	0
CP102536.1	322000	1000	6294
CP102536.1	323000	1000	34933
CP102536.1	324000	1000	36006
CP102536.1	325000	1000	47742
CP102536.1	326000	1000	50850
CP102536.1	327000	1000	47952
CP102536.1	328000	1000	47009
CP102536.1	329000	1000	47942
CP102536.1	330000	1000	49367
CP102536.1	331000	1000	52287
CP102536.1	332000	1000	51723
CP102536.1	333000	1000	49474
CP102536.1	334000	1000	46795
CP102536.1	335000	1000	47288
CP102536.1	336000	1000	48214
CP102536.1	337000	1000	49340
CP102536.1	338000	1000	47237
CP102536.1	339000	1000	50392
CP102536.1	340000	1000	48461
CP102536.1	341000	1000	45188
CP102536.1	342000	1000	47983
CP102536.1	343000	1000	65563
CP102536.1	344000	1000	87994
CP102536.1	345000	1000	44099
CP102536.1	346000	1000	44371
CP102536.1	347000	1000	42326
CP102536.1	348000	1000	42263
CP102536.1	349000	1000	36647
CP102536.1	350000	1000	35040
CP102536.1	351000	1000	36743
CP102536.1	352000	1000	40379
CP102536.1	353000	1000	37841
CP102536.1	354000	1000	43061
CP102536.1	355000	1000	42399
CP102536.1	356000	1000	45322
CP102536.1	357000	1000	46406
CP102536.1	358000	1000	40243
CP102536.1	359000	1000	45265
CP102536.1	360000	1000	46975
CP102536.1	361000	1000	45967
CP102536.1	362000	1000	43203
CP102536.1	363000	1000	48312
CP102536.1	364000	1000	47673
CP102536.1	365000	1000	46113
CP102536.1	366000	1000	47332
CP102536.1	367000	1000	44037
CP102536.1	368000	1000	41393
CP102536.1	369000	1000	42159
CP102536.1	370000	1000	40768
CP102536.1	371000	1000	41027
CP102536.1	372000	1000	42190
CP102536.1	373000	1000	43764
CP102536.1	374000	1000	41624
CP102536.1	375000	1000	40948
CP102536.1	376000	1000	42918
CP102536.1	377000	1000	44508
CP102536.1	378000	1000	41735
CP102536.1	379000	1000	39562
CP102536.1	380000	1000	35227
CP102536.1	381000	1000	33912
CP102536.1	382000	1000	34355
CP102536.1	383000	1000	38616
CP102536.1	384000	1000	39882
CP102536.1	385000	1000	41467
CP102536.1	386000	1000	38141
CP102536.1	387000	1000	45714
CP102536.1	388000	1000	57935
