contig	window	npos	sum_depth
CP102536.1	0	999	61878
CP102536.1	1000	1000	60364
CP102536.1	2000	1000	63566
CP102536.1	3000	1000	57599
CP102536.1	4000	1000	52468
CP102536.1	5000	1000	55889
CP102536.1	6000	1000	56870
CP102536.1	7000	1000	57294
CP102536.1	8000	1000	52868
CP102536.1	9000	1000	55258
CP102536.1	10000	1000	55617
CP102536.1	11000	1000	55038
CP102536.1	12000	1000	57256
CP102536.1	13000	1000	57824
CP102536.1	14000	1000	59170
CP102536.1	15000	1000	56876
CP102536.1	16000	1000	54346
CP102536.1	17000	1000	60771
CP102536.1	18000	1000	64718
CP102536.1	19000	1000	64208
CP102536.1	20000	1000	54561
CP102536.1	21000	1000	1884
CP102536.1	22000	1000	51709
CP102536.1	23000	1000	62619
CP102536.1	24000	1000	86170
CP102536.1	25000	1000	61964
CP102536.1	26000	1000	66785
CP102536.1	27000	1000	65939
CP102536.1	28000	1000	63174
CP102536.1	29000	1000	55541
CP102536.1	30000	1000	53719
CP102536.1	31000	1000	55816
CP102536.1	32000	1000	56060
CP102536.1	33000	1000	58828
CP102536.1	34000	1000	53294
CP102536.1	35000	1000	51014
CP102536.1	36000	1000	49652
CP102536.1	37000	1000	48831
CP102536.1	38000	1000	48575
CP102536.1	39000	1000	55015
CP102536.1	40000	1000	55744
CP102536.1	41000	1000	57263
CP102536.1	42000	1000	59752
CP102536.1	43000	1000	64065
CP102536.1	44000	1000	65533
CP102536.1	45000	1000	37466
CP102536.1	46000	1000	67573
CP102536.1	47000	1000	76899
CP102536.1	48000	1000	74592
CP102536.1	49000	1000	74708
CP102536.1	50000	1000	70050
CP102536.1	51000	1000	60901
CP102536.1	52000	1000	57965
CP102536.1	53000	1000	10111
CP102536.1	54000	1000	16630
CP102536.1	55000	1000	46568
CP102536.1	56000	1000	46977
CP102536.1	57000	1000	48768
CP102536.1	58000	1000	44967
CP102536.1	59000	1000	44733
CP102536.1	60000	1000	39611
CP102536.1	61000	1000	50253
CP102536.1	62000	1000	51305
CP102536.1	63000	1000	50681
CP102536.1	64000	1000	51199
CP102536.1	65000	1000	46498
CP102536.1	66000	1000	47778
CP102536.1	67000	1000	48224
CP102536.1	68000	1000	46119
CP102536.1	69000	1000	43619
CP102536.1	70000	1000	45728
CP102536.1	71000	1000	48442
CP102536.1	72000	1000	55690
CP102536.1	73000	1000	54326
CP102536.1	74000	1000	57383
CP102536.1	75000	1000	51375
CP102536.1	76000	1000	50423
CP102536.1	77000	1000	56724
CP102536.1	78000	1000	56641
CP102536.1	79000	1000	56583
CP102536.1	80000	1000	58924
CP102536.1	81000	1000	52221
CP102536.1	82000	1000	52768
CP102536.1	83000	1000	54242
CP102536.1	84000	1000	53359
CP102536.1	85000	1000	51850
CP102536.1	86000	1000	49229
CP102536.1	87000	1000	50254
CP102536.1	88000	1000	49664
CP102536.1	89000	1000	43293
CP102536.1	90000	1000	42645
CP102536.1	91000	1000	45927
CP102536.1	92000	1000	46081
CP102536.1	93000	1000	40904
CP102536.1	94000	1000	41260
CP102536.1	95000	1000	39955
CP102536.1	96000	1000	42413
CP102536.1	97000	1000	46545
CP102536.1	98000	1000	44286
CP102536.1	99000	1000	43268
CP102536.1	100000	1000	46900
CP102536.1	101000	1000	48628
CP102536.1	102000	1000	52581
CP102536.1	103000	1000	53925
CP102536.1	104000	1000	52085
CP102536.1	105000	1000	49855
CP102536.1	106000	1000	57690
CP102536.1	107000	1000	53775
CP102536.1	108000	1000	49184
CP102536.1	109000	1000	47825
CP102536.1	110000	1000	45973
CP102536.1	111000	1000	48034
CP102536.1	112000	1000	51635
CP102536.1	113000	1000	49377
CP102536.1	114000	1000	46241
CP102536.1	115000	1000	47418
CP102536.1	116000	1000	52624
CP102536.1	117000	1000	49327
CP102536.1	118000	1000	47051
CP102536.1	119000	1000	44940
CP102536.1	120000	1000	45639
CP102536.1	121000	1000	45978
CP102536.1	122000	1000	45709
CP102536.1	123000	1000	42636
CP102536.1	124000	1000	44592
CP102536.1	125000	1000	44243
CP102536.1	126000	1000	45228
CP102536.1	127000	1000	47051
CP102536.1	128000	1000	51328
CP102536.1	129000	1000	92136
CP102536.1	130000	1000	69397
CP102536.1	131000	1000	46756
CP102536.1	132000	1000	43045
CP102536.1	133000	1000	49373
CP102536.1	134000	1000	54776
CP102536.1	135000	1000	59040
CP102536.1	136000	1000	59407
CP102536.1	137000	1000	51898
CP102536.1	138000	1000	45264
CP102536.1	139000	1000	50710
CP102536.1	140000	1000	56009
CP102536.1	141000	1000	54707
CP102536.1	142000	1000	55341
CP102536.1	143000	1000	61896
CP102536.1	144000	1000	58554
CP102536.1	145000	1000	56809
CP102536.1	146000	1000	56672
CP102536.1	147000	1000	56042
CP102536.1	148000	1000	54676
CP102536.1	149000	1000	50886
CP102536.1	150000	1000	46092
CP102536.1	151000	1000	37971
CP102536.1	152000	1000	36751
CP102536.1	153000	1000	37540
CP102536.1	154000	1000	39080
CP102536.1	155000	1000	44917
CP102536.1	156000	1000	46388
CP102536.1	157000	1000	48808
CP102536.1	158000	1000	48009
CP102536.1	159000	1000	50449
CP102536.1	160000	1000	51680
CP102536.1	161000	1000	56167
CP102536.1	162000	1000	53640
CP102536.1	163000	1000	49745
CP102536.1	164000	1000	45914
CP102536.1	165000	1000	48302
CP102536.1	166000	1000	45166
CP102536.1	167000	1000	41213
CP102536.1	168000	1000	38629
CP102536.1	169000	1000	39027
CP102536.1	170000	1000	41549
CP102536.1	171000	1000	43034
CP102536.1	172000	1000	48738
CP102536.1	173000	1000	49637
CP102536.1	174000	1000	51303
CP102536.1	175000	1000	50799
CP102536.1	176000	1000	49639
CP102536.1	177000	1000	48376
CP102536.1	178000	1000	51326
CP102536.1	179000	1000	60812
CP102536.1	180000	1000	63183
CP102536.1	181000	1000	63529
CP102536.1	182000	1000	64646
CP102536.1	183000	1000	60769
CP102536.1	184000	1000	56935
CP102536.1	185000	1000	58985
CP102536.1	186000	1000	55025
CP102536.1	187000	1000	53046
CP102536.1	188000	1000	53971
CP102536.1	189000	1000	53437
CP102536.1	190000	1000	55530
CP102536.1	191000	1000	53596
CP102536.1	192000	1000	56183
CP102536.1	193000	1000	56208
CP102536.1	194000	1000	53049
CP102536.1	195000	1000	50212
CP102536.1	196000	1000	47160
CP102536.1	197000	1000	45142
CP102536.1	198000	1000	38752
CP102536.1	199000	1000	41568
CP102536.1	200000	1000	43944
CP102536.1	201000	1000	41596
CP102536.1	202000	1000	45376
CP102536.1	203000	1000	47812
CP102536.1	204000	1000	49655
CP102536.1	205000	1000	52063
CP102536.1	206000	1000	52808
CP102536.1	207000	1000	53755
CP102536.1	208000	1000	54066
CP102536.1	209000	1000	53904
CP102536.1	210000	1000	53427
CP102536.1	211000	1000	51269
CP102536.1	212000	1000	50621
CP102536.1	213000	1000	49845
CP102536.1	214000	1000	45318
CP102536.1	215000	1000	46937
CP102536.1	216000	1000	51078
CP102536.1	217000	1000	45428
CP102536.1	218000	1000	45452
CP102536.1	219000	1000	41077
CP102536.1	220000	1000	38233
CP102536.1	221000	1000	39364
CP102536.1	222000	1000	41680
CP102536.1	223000	1000	44979
CP102536.1	224000	1000	40947
CP102536.1	225000	1000	41345
CP102536.1	226000	1000	43576
CP102536.1	227000	1000	45099
CP102536.1	228000	1000	48321
CP102536.1	229000	1000	50279
CP102536.1	230000	1000	54570
CP102536.1	231000	1000	61812
CP102536.1	232000	1000	49150
CP102536.1	233000	1000	0
CP102536.1	234000	1000	0
CP102536.1	235000	1000	0
CP102536.1	236000	1000	0
CP102536.1	237000	1000	0
CP102536.1	238000	1000	0
CP102536.1	239000	1000	0
CP102536.1	240000	1000	0
CP102536.1	241000	1000	0
CP102536.1	242000	1000	0
CP102536.1	243000	1000	0
CP102536.1	244000	1000	0
CP102536.1	245000	1000	0
CP102536.1	246000	1000	0
CP102536.1	247000	1000	0
CP102536.1	248000	1000	0
CP102536.1	249000	1000	0
CP102536.1	250000	1000	0
CP102536.1	251000	1000	0
CP102536.1	252000	1000	0
CP102536.1	253000	1000	55869
CP102536.1	254000	1000	68766
CP102536.1	255000	1000	0
CP102536.1	256000	1000	0
CP102536.1	257000	1000	0
CP102536.1	258000	1000	0
CP102536.1	259000	1000	0
CP102536.1	260000	1000	0
CP102536.1	261000	1000	0
CP102536.1	262000	1000	0
CP102536.1	263000	1000	932
CP102536.1	264000	1000	57434
CP102536.1	265000	1000	56423
CP102536.1	266000	1000	53794
CP102536.1	267000	1000	59435
CP102536.1	268000	1000	60598
CP102536.1	269000	1000	63610
CP102536.1	270000	1000	66762
CP102536.1	271000	1000	67550
CP102536.1	272000	1000	64162
CP102536.1	273000	1000	64898
CP102536.1	274000	1000	66101
CP102536.1	275000	1000	58070
CP102536.1	276000	1000	53929
CP102536.1	277000	1000	52164
CP102536.1	278000	1000	52211
CP102536.1	279000	1000	52402
CP102536.1	280000	1000	50778
CP102536.1	281000	1000	45270
CP102536.1	282000	1000	46761
CP102536.1	283000	1000	47109
CP102536.1	284000	1000	48110
CP102536.1	285000	1000	51023
CP102536.1	286000	1000	52527
CP102536.1	287000	1000	56104
CP102536.1	288000	1000	59861
CP102536.1	289000	1000	60220
CP102536.1	290000	1000	59384
CP102536.1	291000	1000	54080
CP102536.1	292000	1000	56544
CP102536.1	293000	1000	60459
CP102536.1	294000	1000	63297
CP102536.1	295000	1000	62055
CP102536.1	296000	1000	62883
CP102536.1	297000	1000	61037
CP102536.1	298000	1000	64678
CP102536.1	299000	1000	62007
CP102536.1	300000	1000	55782
CP102536.1	301000	1000	52298
CP102536.1	302000	1000	48863
CP102536.1	303000	1000	47019
